0,1
0.02,1.590424216
0.04,2.193159266
0.06,2.808453432
0.08,3.43656
0.1,4.077737368
0.12,4.732249142
0.14,5.400364248
0.16,6.082357032
0.18,6.778507375
0.2,7.489100801
0.22,8.214428595
0.24,8.954787914
0.26,9.710481908
0.28,10.48181984
0.3,11.26911722
0.32,12.0726959
0.34,12.89288425
0.36,13.73001724
0.38,14.58443661
0.4,15.45649097
0.42,16.34653599
0.44,17.25493451
0.46,18.18205665
0.48,19.12828004
0.5,20.09398991
0.52,21.07957925
0.54,22.08544898
0.56,23.11200812
0.58,24.15967391
0.6,25.22887204
0.62,26.32003675
0.64,27.43361107
0.66,28.57004694
0.68,29.72980542
0.7,30.91335689
0.72,32.12118119
0.74,33.35376784
0.76,34.61161624
0.78,35.89523587
0.8,37.20514647
0.82,38.54187827
0.84,39.90597219
0.86,41.29798006
0.88,42.71846483
0.9,44.16800083
0.92,45.64717394
0.94,47.15658189
0.96,48.69683442
0.98,50.26855362
1,51.87237408
1.02,53.50894322
1.04,55.1789215
1.06,56.8829827
1.08,58.6218142
1.1,60.39611724
1.12,62.20660718
1.14,64.05401384
1.16,65.93908175
1.18,67.86257043
1.2,69.82525475
1.22,71.8279252
1.24,73.87138819
1.26,75.95646643
1.28,78.08399919
1.3,80.25484268
1.32,82.46987038
1.34,84.72997338
1.36,87.03606075
1.38,89.38905988
1.4,91.78991687
1.42,94.23959691
1.44,96.73908464
1.46,99.28938456
1.48,101.8915214
1.5,104.5465407
1.52,107.2555089
1.54,110.019514
1.56,112.839666
1.58,115.7170973
1.6,118.652963
1.62,121.6484416
1.64,124.7047354
1.66,127.8230709
1.68,131.0046993
1.7,134.2508971
1.72,137.5629664
1.74,140.9422359
1.76,144.3900607
1.78,147.9078234
1.8,151.4969346
1.82,155.1588331
1.84,158.894987
1.86,162.7068937
1.88,166.596081
1.9,170.5641076
1.92,174.6125633
1.94,178.7430704
1.96,182.9572835
1.98,187.2568908
2,191.6436145
